"Message",Low,"Compiling MCG output with arguments:  /debug:""pdbonly"" /nowarn:""0436;0618;1668;1685;1701;1702"" /debug+ /nostdlib+ /optimize+ /out:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop.dll"" /pdb:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop.pdb"" /platform:""x86"" /warnaserror+ /unsafe /noconfig /nologo /target:library /define:""MCG_PRE_BUILD"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.Corelib.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.Corelib.InteropServices.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.Interop.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Private.Uri.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.CompilerServices.ICastable.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.Reflection.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.DispatchProxy.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Reflection.DispatchProxy.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Reflection.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Runtime.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Runtime.InteropServices.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Runtime.InteropServices.WindowsRuntime.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Numerics.Vectors.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Threading.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Diagnostics.Debug.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Runtime.Handles.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Dynamic.Runtime.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\lib\Private\System.Private.CoreLib.Augments.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Runtime.Extensions.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Collections.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.ObjectModel.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Runtime.WindowsRuntime.dll"" /r:""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\System.Runtime.WindowsRuntime.UI.Xaml.dll"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.ITFProxy.g.cs"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop\Adapters.g.cs"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop\AssemblyInfo.g.cs"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop\Data.g.cs"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop\Helpers.g.cs"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop\ImplTypes.g.cs"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop\PInvoke.g.cs"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop\SafeTypes.g.cs"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\CMOVStockApp.Interop\SharedStubs.g.cs"""
"Message",Normal,"The assembly 'Newtonsoft.Json.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/jrnf0/documents/visual studio 2015/Projects/CMOVStockApp/CMOVStockApp/obj/x86/Release/ilc/intermediate/PreMergeILTransformed/Newtonsoft.Json.dll"
"Message",Normal,"C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\Newtonsoft.Json.dll"
"Message",Normal,"The type 'System.Net.Security.ProtectionLevel' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/jrnf0/documents/visual studio 2015/Projects/CMOVStockApp/CMOVStockApp/obj/x86/Release/ilc/in/System.Private.Networking.dll"
"Message",Normal,"file:///C:/Users/jrnf0/documents/visual studio 2015/Projects/CMOVStockApp/CMOVStockApp/obj/x86/Release/ilc/in/System.Private.ServiceModel.dll"
"Message",Normal,"The assembly 'CMOVStockApp.exe' is found in more than one folder."
"Message",Normal,"file:///C:/Users/jrnf0/documents/visual studio 2015/Projects/CMOVStockApp/CMOVStockApp/obj/x86/Release/ilc/intermediate/PreMergeILTransformed/CMOVStockApp.exe"
"Message",Normal,"C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\in\CMOVStockApp.exe"
"Message",Normal,"The type 'System.DBNull' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/jrnf0/documents/visual studio 2015/Projects/CMOVStockApp/CMOVStockApp/obj/x86/Release/ilc/in/System.Data.Common.dll"
"Message",Normal,"file:///C:/Program Files (x86)/MSBuild/Microsoft/.NetNative/x86/ilc/lib/Private/System.Private.Reflection.Core.dll"
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 347 MB."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 348 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 377 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 416 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 392 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 449 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 495 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 522 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 523 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 523 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 523 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 527 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 533 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 535 MB."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 401 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 418 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 419 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 422 MB."
"Message",Normal,"Running 'GetType' transform, heap at 424 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 427 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 430 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 407 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 423 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 424 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 459 MB."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 460 MB."
"Message",Normal,"Running 'ImplementLibraryDynamicInvokeHelpers' transform, heap at 460 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 460 MB."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 486 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 492 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 446 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 447 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 447 MB."
"Message",Normal,"Running 'SynchronizedMethod' transform, heap at 512 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 512 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 517 MB."
"Message",Normal,"Running 'Calli' transform, heap at 518 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 470 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 471 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 478 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 478 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 600 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"   ms | heap delta | name"
"Message",Normal," 20459 |        247 | Analysis"
"Message",Normal,"  9102 |          0 | CompileMcgSourceAndSerializationAssemblyGenerator"
"Message",Normal,"  5447 |         76 | WriteAssemblies"
"Message",Normal,"  5030 |        122 | Reducer"
"Message",Normal,"  3631 |         79 | Mcg"
"Message",Normal,"  2017 |         65 | CreateMetadata"
"Message",Normal,"  1814 |        -24 | ReducedCopyPopulateTypes"
"Message",Normal,"   918 |         46 | ReducedCopyMethodBodies"
"Message",Normal,"   804 |       -134 | McgTypeOf"
"Message",Normal,"   780 |        -46 | LazyGenerics"
"Message",Normal,"   519 |         27 | ReducedCopyComplete"
"Message",Normal,"   441 |         57 | ReducedCopyLateMetadata"
"Message",Normal,"   428 |         17 | ExceptionMiniaturizer"
"Message",Normal,"   347 |          6 | McgRedirect"
"Message",Normal,"   323 |         39 | ReducedCopyEmptyTypes"
"Message",Normal,"   318 |        -48 | Calli"
"Message",Normal,"   298 |         35 | StaticInitData"
"Message",Normal,"   277 |         16 | TypeofTypeHandle"
"Message",Normal,"   270 |         29 | ReducedCopyInitialize"
"Message",Normal,"   223 |          2 | McgRedirect"
"Message",Normal,"   218 |        -23 | ResourceManagerCtor"
"Message",Normal,"   174 |          3 | GetType"
"Message",Normal,"   155 |          6 | DelegateCtorCall"
"Message",Normal,"   138 |         26 | Delegate"
"Message",Normal,"    64 |          3 | McgFixups"
"Message",Normal,"    57 |          0 | SynchronizedMethod"
"Message",Normal,"    46 |          1 | EventSource"
"Message",Normal,"    37 |          4 | McgAccessor"
"Message",Normal,"    34 |          1 | ScrubOpenCalls"
"Message",Normal,"    31 |          0 | InjectAppContextSwitches"
"Message",Normal,"    30 |          1 | DispatchProxyIntrinsics"
"Message",Normal,"    28 |          2 | Attribute"
"Message",Normal,"    25 |          5 | ReflectionInvoke"
"Message",Normal,"    18 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"    17 |          3 | ValueType"
"Message",Normal,"    15 |          7 | ReflectionMappingInfoEmit"
"Message",Normal,"    11 |          1 | StartupCodeInjector"
"Message",Normal,"     7 |          1 | DumpNativeResources"
"Message",Normal,"     4 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     2 |          1 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          1 | ReducedCopyCleanup"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ImplementLibraryDynamicInvokeHelpers"
"Message",Low,"Conclusão de execução da tarefa ""ILTransformTask""."
"Message",Low,"A tarefa ""WriteLinesToFile"" foi ignorada, devido a uma condição falsa; ('$(BuildSharedAssemblies)' == 'true') foi avaliado como ('false' == 'true')."
"Message",Low,"Conclusão da criação do destino ""RunILTransforms"" no projecto ""Unnamed_1""."
"Message",Low,"O destino ""CheckSharedAssemblyClosure"" foi ignorado devido a uma condição falsa; ('$(BuildSharedAssemblies)' == 'true') foi avaliado como ('false' == 'true')."
"Message",Low,"O destino ""MergePgoCounts"" foi ignorado devido a uma condição falsa; ('$(Pgu)'=='true' and '$(MultiPhasePgd)'!='true') foi avaliado como ('false'=='true' and 'false'!='true')."
"Message",Low,"Destino ""GenerateMDILResponseFileSingleFile"" no ficheiro ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" do projecto ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\Unnamed_1"" (o destino ""GenerateMDILSingleFile"" depende dele):"
"Message",Low,"A criar completamente o destino ""GenerateMDILResponseFileSingleFile""."
"Message",Low,"O ficheiro de saída ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\nutcargs.rsp"" não existe."
"Message",Low,"Tarefa ""IlcMessageTask"""
"Message",High,"Generating native code"
"Message",Low,"Conclusão de execução da tarefa ""IlcMessageTask""."
"Message",Low,"Tarefa ""MakeDir"""
"Message",Normal,"A criar o directório ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\MDIL\""."
"Message",Low,"Conclusão de execução da tarefa ""MakeDir""."
"Message",Low,"Tarefa ""WriteLinesToFile"""
"Message",Low,"Conclusão de execução da tarefa ""WriteLinesToFile""."
"Message",Low,"Conclusão da criação do destino ""GenerateMDILResponseFileSingleFile"" no projecto ""Unnamed_1""."
"Message",Low,"Destino ""GenerateMDILSingleFile"" no ficheiro ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" do projecto ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\Unnamed_1"" (o destino ""GenerateMDIL"" depende dele):"
"Message",Low,"A criar completamente o destino ""GenerateMDILSingleFile""."
"Message",Low,"O ficheiro de saída ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\MDIL\CMOVStockApp.mdilexe"" não existe."
"Message",Low,"A utilizar a tarefa ""StartProcessTask"" da assemblagem ""Microsoft.Build.ILTasks""."
"Message",Low,"Tarefa ""StartProcessTask"""
"Message",Normal,"Launching 'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\nutc_driver.exe @""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\nutcargs.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.0.23309.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 22366 methods."
"Message",Low,"Scanning 9349 methods."
"Message",Low,"Scanning 5950 methods."
"Message",Low,"Scanning 4152 methods."
"Message",Low,"Scanning 7558 methods."
"Message",Low,"Scanning 5711 methods."
"Message",Low,"Scanning 4209 methods."
"Message",Low,"Scanning 3087 methods."
"Message",Low,"Scanning 2682 methods."
"Message",Low,"Scanning 2321 methods."
"Message",Low,"Scanning 1348 methods."
"Message",Low,"Scanning 813 methods."
"Message",Low,"Scanning 537 methods."
"Message",Low,"Scanning 303 methods."
"Message",Low,"Scanning 199 methods."
"Message",Low,"Scanning 191 methods."
"Message",Low,"Scanning 96 methods."
"Message",Low,"Scanning 37 methods."
"Message",Low,"Scanning 15 methods."
"Message",Low,"Scanning 9 methods."
"Message",Low,"Scanning 7 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 70943 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Successfully generated 'C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\MDIL\CMOVStockApp.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\MDIL\CMOVStockApp.mdilpdb'"
"Message",Normal,"'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\nutc_driver.exe @""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\nutcargs.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |    47531 |    47531 |    47531 |    47531 | [0] Nutc SingleFile"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       47531 ms"
"Message",Normal,"System time per command: 47531 ms"
"Message",Normal,"Total duration:          47531 ms"
"Message",Normal,"Total lifetime:          47531 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Conclusão de execução da tarefa ""StartProcessTask""."
"Message",Low,"Conclusão da criação do destino ""GenerateMDILSingleFile"" no projecto ""Unnamed_1""."
"Message",Low,"Destino ""GenerateMDIL"" no ficheiro ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" do projecto ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\Unnamed_1"" (o destino ""MDILBindPrepare"" depende dele):"
"Message",Normal,"A ignorar o destino ""GenerateMDIL"", uma vez que todos os ficheiros de saída estão actualizados relativamente aos ficheiros de entrada."
"Message",Low,"Ficheiros de entrada: C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\nutcargs.rsp"
"Message",Low,"Ficheiros de saída: C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\MDIL\CMOVStockApp.mdilexe;C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\MDIL\CMOVStockApp.mdilpdb"
"Message",Low,"Conclusão da criação do destino ""GenerateMDIL"" no projecto ""Unnamed_1""."
"Message",Low,"Destino ""GenerateBuildInfo"" no ficheiro ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" do projecto ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\Unnamed_1"" (o destino ""MDILBindPrepare"" depende dele):"
"Message",Low,"A criar completamente o destino ""GenerateBuildInfo""."
"Message",Low,"O ficheiro de saída ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\Native.res"" não existe."
"Message",Low,"Tarefa ""StartProcessTask"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /c 65001 /r /fo ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /c 65001 /r /fo ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       78 |     1938 |     1938 |     1860 |     1938 | [0] RC"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1938 ms"
"Message",Normal,"System time per command: 1938 ms"
"Message",Normal,"Total duration:          1860 ms"
"Message",Normal,"Total lifetime:          1938 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Conclusão de execução da tarefa ""StartProcessTask""."
"Message",Low,"A utilizar a tarefa ""BinaryConcatenateTask"" da assemblagem ""Microsoft.Build.ILTasks""."
"Message",Low,"Tarefa ""BinaryConcatenateTask"""
"Message",Normal,"Concatenating into 'C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\ILTransformed\CMOVStockApp.res' at offset 0."
"Message",Normal," Added 'C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1416."
"Message",Low,"Conclusão de execução da tarefa ""BinaryConcatenateTask""."
"Message",Low,"Conclusão da criação do destino ""GenerateBuildInfo"" no projecto ""Unnamed_1""."
"Message",Low,"Destino ""MDILBindPrepare"" no ficheiro ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" do projecto ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\Unnamed_1"" (o destino ""MDILBindCreateResponseFiles"" depende dele):"
"Message",Low,"Tarefa ""MakeDir"""
"Message",Normal,"A criar o directório ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\Native\""."
"Message",Low,"Conclusão de execução da tarefa ""MakeDir""."
"Message",Low,"A tarefa ""StartProcessTask"" foi ignorada, devido a uma condição falsa; ('$(Pgi)'=='true') foi avaliado como ('false'=='true')."
"Message",Low,"Conclusão da criação do destino ""MDILBindPrepare"" no projecto ""Unnamed_1""."
"Message",Low,"Destino ""MDILBindCreateResponseFiles"" no ficheiro ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" do projecto ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\Unnamed_1"" (o destino ""MDILBind"" depende dele):"
"Message",Low,"A criar completamente o destino ""MDILBindCreateResponseFiles""."
"Message",Low,"O ficheiro de saída ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\rhbindargs.CMOVStockApp.rsp"" não existe."
"Message",Low,"Tarefa ""WriteLinesToFile"""
"Message",Low,"Conclusão de execução da tarefa ""WriteLinesToFile""."
"Message",Low,"Conclusão da criação do destino ""MDILBindCreateResponseFiles"" no projecto ""Unnamed_1""."
"Message",Low,"Destino ""MDILBind"" no ficheiro ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" do projecto ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\Unnamed_1"" (o destino ""CopyNativeExecutablesToOutput"" depende dele):"
"Message",Low,"A criar completamente o destino ""MDILBind""."
"Message",Low,"O ficheiro de saída ""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\Native\CMOVStockApp.exe"" não existe."
"Message",Low,"Tarefa ""IlcMessageTask"""
"Message",High,"Generating fixups for native code"
"Message",Low,"Conclusão de execução da tarefa ""IlcMessageTask""."
"Message",Low,"Tarefa ""StartProcessTask"""
"Message",Normal,"Launching 'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\rhbind.exe @""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\rhbindargs.CMOVStockApp.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\MDIL\CMOVStockApp.mdilexe"
"Message",Low,"MDILPDB: C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\MDIL\CMOVStockApp.mdilpdb"
"Message",Low,"IL: C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\MDIL\CMOVStockApp.ilexe"
"Message",Low,"NI: C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\Native\CMOVStockApp.dll"
"Message",Low,"SHIM: C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\Native\CMOVStockApp.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\Native\CMOVStockApp.pdb"
"Message",Low,"Produced C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\Native\CMOVStockApp.dll in 3.999 seconds"
"Message",Normal,"'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\Tools\rhbind.exe @""C:\Users\jrnf0\documents\visual studio 2015\Projects\CMOVStockApp\CMOVStockApp\obj\x86\Release\ilc\intermediate\rhbindargs.CMOVStockApp.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
